Crown,KingTower,LeftPrincess,RigthPrincess,CrownOpponent,KingTowerOpponent,LeftPrincessOpponent,RigthPrincessOpponent,Cluster
0,5688,3312,0,1,5688,1577,2019,1
0,995,2471,0,1,6261,4032,3353,1
1,6408,431,2836,0,6408,3897,0,0
2,2818,2100,0,1,1766,0,0,2
1,6408,815,2289,0,5733,1935,0,0
0,0,0,0,3,6408,4032,2684,1
3,6261,4032,3210,0,0,0,0,2
3,6408,2063,0,1,0,0,0,2
0,5900,3270,0,1,4498,2007,978,1
0,6408,3133,0,1,6408,4032,1900,1
0,5341,2171,0,1,5341,1660,1583,1
1,6408,1026,1591,0,6408,739,0,0
1,6408,2680,2912,0,6408,1867,0,0
1,6408,2060,1556,0,6408,2412,0,0
1,6408,3652,3263,0,6331,2412,0,0
0,6408,2047,0,1,6261,4032,3047,1
1,6408,2452,4032,0,6408,4032,0,0
1,6408,579,2148,0,6408,1438,0,0
0,5881,3982,3982,0,6280,3982,3982,0
1,6408,3924,308,0,6408,3060,0,0
1,6408,3954,474,0,6408,4032,0,0
0,5976,2780,0,1,6408,3662,4032,1
1,5640,2229,353,0,6408,2583,0,0
0,4762,2895,0,1,6408,281,2548,1
1,6177,4032,331,0,5652,2956,0,0
1,6408,4032,973,0,6408,3836,0,0
0,6408,2092,0,1,5086,2533,1649,1
2,2763,2987,0,1,5448,0,0,2
1,6408,3184,2212,0,6408,4032,0,0
0,6408,4032,0,1,6408,3155,2802,1
3,5243,3780,0,1,0,0,0,2
1,3461,1696,4032,0,6408,1749,0,0
2,6408,4032,3342,0,3215,0,0,2
0,6408,1050,0,1,6408,2828,4032,1
0,5196,3524,0,1,6408,3279,4032,1
1,6408,1680,2215,0,6408,4032,0,0
1,6408,4032,1480,0,6084,3924,0,0
1,6249,1739,3334,0,6330,3500,0,0
2,2709,3358,0,1,6300,0,0,2
1,5428,3758,987,0,6408,2776,0,0
1,5242,0,0,2,6408,1690,0,1
3,4175,0,0,2,0,0,0,2
3,4652,0,0,2,0,0,0,2
2,6408,2987,0,1,4949,0,0,2
3,1172,0,0,2,0,0,0,2
0,0,0,0,3,3894,840,4032,1
1,6408,226,3524,0,6408,3124,0,0
3,3460,0,0,2,0,0,0,2
0,1299,3216,0,1,6408,2171,3638,1
0,6408,3112,0,1,5128,646,2745,1
3,6408,4032,1688,0,0,0,0,2
2,4614,654,0,1,3924,0,0,2
1,6408,4032,336,0,6408,3758,0,0
1,4584,0,0,2,3941,4032,0,1
3,6331,4032,0,1,0,0,0,2
3,6408,1147,234,0,0,0,0,2
0,6196,0,0,2,6408,3324,3758,1
1,5868,0,0,2,4967,2425,0,1
3,3489,86,0,1,0,0,0,2
0,6408,890,0,1,6408,2320,3111,1
0,6408,4032,0,1,5768,2752,3488,1
3,6408,1619,1798,0,0,0,0,2
3,6408,1360,3474,0,0,0,0,2
1,6408,1221,4032,0,6408,4032,0,0
1,6408,4032,1535,0,6408,4032,0,0
3,6408,2653,4032,0,0,0,0,2
3,4817,3916,0,1,0,0,0,2
1,6408,0,0,2,4265,2918,0,1
0,5996,0,0,2,6408,2071,3801,1
1,6408,4032,418,0,6331,4032,0,0
0,6408,3441,0,1,6408,3492,3570,1
1,6408,3206,3778,0,6408,4032,0,0
1,6408,1714,2997,0,3754,3057,0,0
0,5963,3587,0,1,5963,2917,3587,1
3,6288,2563,0,1,0,0,0,2
1,6408,3612,825,0,6408,1832,0,0
1,6369,1908,3954,0,6408,3452,0,0
1,6408,1324,4032,0,627,4032,0,0
0,6408,3404,0,1,6408,3816,838,1
3,6408,3356,1055,0,0,0,0,2
1,6408,1981,2958,0,5841,2999,0,0
1,6408,1917,1746,0,5709,1687,0,0
1,6408,0,0,2,6316,429,0,1
1,6408,3513,909,0,6118,4032,0,0
1,6408,2699,4032,0,159,4032,0,0
1,6408,2558,646,0,6408,2272,0,0
1,1921,0,0,2,4182,3597,0,1
1,6408,4032,2306,0,3543,508,0,0
3,5105,0,0,2,0,0,0,2
1,6408,3871,1036,0,6192,2830,0,0
1,6408,3916,2107,0,3524,2912,0,0
1,3856,0,0,2,2570,1598,0,1
0,5566,4032,0,1,6408,3600,695,1
0,6408,3916,0,1,5984,1413,541,1
2,3529,2626,0,1,415,0,0,2
3,6408,1934,0,1,0,0,0,2
2,5453,672,0,1,6134,0,0,2
0,0,0,0,3,6134,1700,3077,1
1,4126,0,0,2,6192,3124,0,1
2,6408,2287,0,1,4048,0,0,2
3,948,3196,0,1,0,0,0,2
1,5392,0,0,2,6408,4032,0,1
0,3434,0,0,2,6134,3134,3820,1
1,6408,93,480,0,1145,3124,0,0
1,6408,517,2018,0,6408,2664,0,0
1,2024,0,0,2,3388,1922,0,1
3,5896,967,0,1,0,0,0,2
0,6408,2492,0,1,6408,1935,1427,1
0,6408,3196,0,1,3161,3955,1161,1
2,5976,3600,0,1,6408,0,0,2
0,0,0,0,3,6408,2879,4032,1
3,1162,4032,0,1,0,0,0,2
1,0,0,0,3,6408,3888,0,1
3,6331,2555,3114,0,0,0,0,2
0,6084,3982,3982,0,6127,3982,3982,0
0,6408,3324,0,1,5962,3345,2592,1
0,6408,4032,0,1,6408,3778,4032,1
0,6408,4032,0,1,6408,3097,1693,1
1,6071,0,0,2,2542,2330,0,1
1,1204,0,0,2,3771,1235,0,1
1,6408,4032,3091,0,6408,4032,0,0
0,6358,3982,3982,0,6358,3982,3982,0
0,0,0,0,3,6408,2248,3265,1
1,6212,4032,916,0,6408,4032,0,0
1,3546,2304,3336,0,6408,2124,0,0
3,5817,4032,564,0,0,0,0,2
0,6408,3584,0,1,6330,2836,1968,1
1,5900,0,0,2,6408,3608,0,1
1,6408,1388,3351,0,6408,3760,0,0
1,6408,1596,3916,0,6408,2778,0,0
3,1008,1074,0,1,0,0,0,2
0,5936,3266,0,1,5936,189,3560,1
1,5566,3136,676,0,5438,2660,0,0
1,6408,2603,1035,0,6408,4032,0,0
3,6408,2627,4032,0,0,0,0,2
0,0,0,0,3,6408,4032,2579,1
0,6408,3916,0,1,6408,2212,3584,1
0,6408,3606,0,1,6408,3808,604,1
0,6408,3885,0,1,6408,4032,2326,1
1,6408,135,713,0,6408,3678,0,0
0,6408,3608,0,1,5931,2196,2666,1
1,6408,2178,3484,0,6408,4032,0,0
1,6408,2122,2039,0,6408,3468,0,0
1,6408,717,1744,0,6408,4032,0,0
1,6252,813,2497,0,6408,3468,0,0
0,6408,1138,0,1,6249,2401,4032,1
1,6408,694,2380,0,6408,1200,0,0
1,6408,3642,792,0,6408,3360,0,0
0,0,0,0,3,6408,3576,3266,1
1,6408,726,2996,0,6408,2806,0,0
1,5988,2308,3901,0,6054,3808,0,0
1,6408,3452,2753,0,6408,2464,0,0
0,3686,3619,0,1,6408,1743,4032,1
1,6408,1187,391,0,6408,2560,0,0
0,6408,4032,0,1,6408,4032,2139,1
0,5938,3982,3982,0,6358,3982,3982,0
0,6337,483,0,1,6408,2904,3649,1
0,6408,1479,0,1,5896,587,2112,1
0,6408,2704,0,1,5718,3687,1787,1
0,3138,3808,0,1,6134,3324,3633,1
3,6408,4032,0,1,0,0,0,2
1,0,0,0,3,5384,4032,0,1
1,6408,2307,2002,0,6408,1819,0,0
0,6408,349,0,1,6408,3008,9,1
2,5768,1488,0,1,3339,0,0,2
3,4666,3816,0,1,0,0,0,2
0,0,0,0,3,5718,4032,4032,1
0,6408,2020,0,1,6408,2229,1103,1
0,6408,3849,0,1,6408,1052,533,1
1,6408,1034,397,0,6152,3520,0,0
0,5560,2762,0,1,5718,4032,1386,1
0,6177,3506,0,1,6408,2540,4032,1
2,5746,99,0,1,3539,0,0,2
1,6408,1215,3416,0,6408,3413,0,0
0,6408,3916,0,1,5373,1793,1492,1
1,6408,3600,2370,0,6408,789,0,0
0,6408,4032,0,1,6134,3758,4032,1
2,0,0,0,3,2759,0,0,2
0,5264,2387,0,1,5264,2201,2811,1
3,1696,3524,0,1,0,0,0,2
1,6408,3394,1770,0,6408,1382,0,0
1,6408,953,3647,0,3743,3488,0,0
1,6408,3916,1174,0,6408,4032,0,0
1,6408,3388,2566,0,6310,3924,0,0
0,0,0,0,3,5510,4032,3358,1
1,6408,189,3916,0,6408,2332,0,0
1,4024,0,0,2,6408,2373,0,1
1,0,0,0,3,6408,2461,0,1
0,6408,1775,0,1,6408,2759,3897,1
0,4115,3351,0,1,6408,505,4032,1
0,5542,214,0,1,5542,906,1703,1
3,6408,3077,1603,0,0,0,0,2
1,6408,4032,1481,0,6408,4032,0,0
0,6408,1568,0,1,6408,554,4032,1
3,3984,3007,0,1,0,0,0,2
0,6408,3612,0,1,5586,4032,1862,1
3,3246,3322,0,1,0,0,0,2
0,6358,3982,3982,0,6134,3982,3982,0
1,6408,455,1554,0,6084,2430,0,0
1,5778,0,0,2,6408,3816,0,1
0,6408,3916,0,1,6408,469,4032,1
0,6408,504,0,1,6408,927,3296,1
1,6408,926,3999,0,6408,2865,0,0
3,4847,262,0,1,0,0,0,2
3,1763,2558,0,1,0,0,0,2
2,6330,2161,0,1,3725,0,0,2
1,5423,0,0,2,4309,3885,0,1
0,0,0,0,3,6330,4032,4032,1
2,6408,1315,2125,0,4692,0,0,2
2,4772,2254,0,1,2652,0,0,2
0,6100,484,0,1,6408,2314,854,1
1,6408,1587,800,0,5242,1792,0,0
1,5145,3612,323,0,5073,2951,0,0
3,6338,3144,3708,0,0,0,0,2
0,6027,3651,0,1,5341,3651,45,1
0,6408,4032,0,1,6408,4032,2972,1
1,6408,3496,4032,0,6154,4032,0,0
1,6408,2789,3856,0,5822,1892,0,0
0,0,0,0,3,6408,4032,3714,1
2,6408,2550,0,1,390,0,0,2
0,6408,1090,0,1,3546,2209,2544,1
1,5984,3820,974,0,6090,2739,0,0
1,5931,435,2012,0,6408,1778,0,0
1,0,0,0,3,6408,3668,0,1
0,6408,3924,0,1,6408,3590,1672,1
0,0,0,0,3,6408,68,4032,1
1,3338,0,0,2,1148,120,0,2
0,5772,820,0,1,6408,598,2319,1
0,0,0,0,3,6408,4032,2500,1
3,6408,4032,0,1,0,0,0,2
1,6408,2974,1995,0,5392,1792,0,0
0,4014,1638,0,1,4014,1390,1638,1
2,796,2182,0,1,3886,0,0,2
1,6408,1624,1872,0,6408,3078,0,0
3,6408,3771,1216,0,0,0,0,2
1,6408,3452,577,0,6408,3954,0,0
1,5373,3955,4032,0,6108,3778,0,0
2,2969,1441,0,1,3114,0,0,2
0,4476,1912,0,1,6408,684,2018,1
2,5900,3222,0,1,5770,0,0,2
1,6408,3316,2537,0,6408,3986,0,0
1,6408,4032,3695,0,4394,3524,0,0
0,6408,3097,0,1,6408,1332,2696,1
1,5730,2475,744,0,4540,3524,0,0
1,6177,0,0,2,3835,3714,0,1
1,6408,4032,1285,0,3546,4032,0,0
2,5510,3742,0,1,6408,0,0,2
0,6362,4032,0,1,6408,2272,3597,1
1,6408,3294,1624,0,6408,1502,0,0
1,6408,2998,2378,0,6408,2264,0,0
0,6128,3367,0,1,6408,2972,1365,1
0,4647,1950,0,1,6408,2298,2560,1
0,6408,3318,0,1,6408,3603,3396,1
2,4016,3805,0,1,5327,0,0,2
3,919,3955,0,1,0,0,0,2
0,0,0,0,3,6408,3328,4032,1
3,6408,3820,3901,0,0,0,0,2
1,6408,2651,2758,0,6408,1061,0,0
3,6408,942,1840,0,0,0,0,2
1,6408,2034,2195,0,4246,1725,0,0
0,6408,3054,0,1,6408,2951,633,1
0,0,0,0,3,5988,3162,3396,1
1,6408,3384,3488,0,3816,2872,0,0
0,5617,1366,0,1,5617,1787,468,1
1,6408,3274,2258,0,3695,330,0,0
0,4842,1245,0,1,4842,1969,1800,1
1,6408,2590,2961,0,6408,2972,0,0
0,6408,4032,0,1,5984,4032,2391,1
0,6408,299,0,1,6408,3458,4032,1
2,5526,1558,0,1,2888,0,0,2
3,6330,2408,3524,0,0,0,0,2
0,6408,3024,0,1,6174,567,3876,1
0,4303,2484,0,1,6408,3800,4032,1
0,5897,1117,0,1,5897,142,2975,1
0,6408,3916,0,1,6408,234,3324,1
3,6408,4032,3453,0,0,0,0,2
1,5191,2247,309,0,5702,2972,0,0
1,5070,2310,360,0,4914,2500,0,0
1,3573,1,1097,0,4465,2089,0,0
1,6408,2720,4032,0,6408,4032,0,0
1,5145,2560,4032,0,6408,3876,0,0
1,6408,3291,1933,0,6408,3356,0,0
0,6274,2541,0,1,6274,3430,3190,1
0,5373,1792,0,1,6330,2449,3916,1
0,5714,1516,0,1,5636,1364,2498,1
1,5607,2168,1972,0,6408,3792,0,0
1,5110,14,2086,0,5110,2462,0,0
0,6175,3510,0,1,6334,254,3958,1
0,6408,4032,0,1,6408,942,3912,1
1,5610,2601,3647,0,6023,3291,0,0
1,3608,3684,3692,0,6408,1321,0,0
1,5931,4032,1616,0,6330,3552,0,0
1,6408,3554,3549,0,6408,3916,0,0
1,6408,3608,2868,0,6330,3876,0,0
1,6408,4032,1716,0,6408,3912,0,0
1,4317,225,426,0,4317,1863,0,0
1,6408,888,3807,0,6408,3388,0,0
3,6408,4032,3468,0,0,0,0,2
0,6408,3744,0,1,6408,4032,881,1
3,6134,4032,3221,0,0,0,0,2
1,6408,2749,467,0,6408,2487,0,0
0,5636,1576,0,1,5636,2437,528,1
1,6408,134,4032,0,6408,4032,0,0
1,6408,2658,543,0,6408,3097,0,0
3,6408,3287,3190,0,0,0,0,2
0,6408,2671,0,1,6090,3584,1161,1
0,0,0,0,3,6408,4032,2743,1
0,0,0,0,3,6408,4032,3576,1
0,6408,2399,0,1,6408,1483,2950,1
0,6408,4032,0,1,6090,4032,1418,1
1,6408,4032,3484,0,6408,3900,0,0
1,6408,2679,2784,0,6408,1792,0,0
0,6408,3432,0,1,6276,742,4032,1
1,6408,2485,3710,0,6408,2686,0,0
1,6408,1432,3357,0,6408,3120,0,0
1,6408,2223,2148,0,6408,3900,0,0
1,6408,1195,3619,0,6408,3584,0,0
0,0,0,0,3,6408,4032,2877,1
1,6408,1234,3423,0,6408,4032,0,0
1,6408,4032,1747,0,4871,2800,0,0
0,6408,2257,0,1,6408,3288,1463,1
1,6408,2666,319,0,6408,2348,0,0
0,6408,4032,0,1,5889,3820,644,1
2,814,1096,0,1,6408,0,0,2
1,6408,3522,2814,0,6408,3999,0,0
0,6408,3325,0,1,6408,267,4032,1
3,2608,837,0,1,0,0,0,2
1,6066,1155,3042,0,6066,501,0,0
1,5614,3042,1276,0,6408,1457,0,0
0,6408,1189,0,1,6408,3916,1274,1
1,6408,3064,1539,0,5987,1213,0,0
1,6408,536,4032,0,6408,4032,0,0
1,6408,1872,159,0,4610,3363,0,0
3,6266,3537,0,1,0,0,0,2
1,2452,0,0,2,3954,3240,0,1
3,3157,3955,0,1,0,0,0,2
1,2805,0,0,2,4933,3819,0,1
0,6408,3816,0,1,6408,1764,4032,1
3,4503,2353,0,1,0,0,0,2
1,6408,1172,3264,0,6408,3393,0,0
2,1790,2742,0,1,6247,0,0,2
0,4284,770,0,1,6408,1161,3549,1
1,1060,0,0,2,6408,2824,0,1
0,6054,4032,0,1,6408,3517,4032,1
2,3543,4032,0,1,1045,0,0,2
1,2985,0,0,2,3354,1808,0,1
2,3668,1747,0,1,4774,0,0,2
0,6408,3270,0,1,4120,3242,1123,1
1,6408,3358,3885,0,6408,4032,0,0
1,1837,0,0,2,2194,3432,0,1
1,3960,0,0,2,6408,792,0,1
2,6408,1690,0,1,5242,0,0,2
0,3345,1757,0,1,6408,541,2967,1
1,6254,0,0,2,4018,2983,0,1
3,5145,0,0,2,0,0,0,2
3,771,3136,0,1,0,0,0,2
1,6408,2562,3260,0,3308,4032,0,0
1,6408,3434,1932,0,6408,3819,0,0
3,6408,4032,4032,0,0,0,0,2
0,6109,4032,0,1,6408,650,4032,1
1,5453,3140,3253,0,5691,1435,0,0
1,6177,1435,3897,0,6330,3611,0,0
1,5373,3274,2537,0,6408,4032,0,0
1,6408,2412,4032,0,6408,3611,0,0
1,6408,3220,995,0,6408,4032,0,0
0,6408,3237,0,1,5145,2653,2537,1
0,6408,2518,0,1,3461,1162,3263,1
1,6408,2122,476,0,6408,3484,0,0
1,6408,747,1850,0,6408,3584,0,0
2,6408,3619,2272,0,4278,0,0,2
1,6408,2046,562,0,6408,2553,0,0
1,6408,1762,3236,0,5987,3743,0,0
1,6408,2832,2034,0,6408,3758,0,0
0,6408,3740,0,1,6408,3743,1340,1
0,6408,2814,0,1,5145,3758,502,1
0,6408,1799,0,1,6408,4032,2684,1
1,6408,752,3890,0,6408,4032,0,0
1,6408,2538,2958,0,3543,3916,0,0
3,6316,4032,4032,0,0,0,0,2
1,6408,2512,4032,0,6408,3495,0,0
0,6408,3778,0,1,6408,2809,932,1
1,6408,2215,4032,0,2858,3916,0,0
1,6154,2586,3128,0,596,4032,0,0
1,6408,814,2616,0,6408,3576,0,0
1,6408,3955,2396,0,6408,4032,0,0
1,5778,350,3402,0,5778,3286,0,0
0,6408,3538,0,1,5566,2765,3800,1
1,6408,4032,2543,0,6408,3410,0,0
2,6331,4032,4032,0,2733,0,0,2
1,6408,3681,3264,0,6408,813,0,0
1,6408,1660,4032,0,6408,4032,0,0
1,6331,3724,2318,0,3642,3705,0,0
1,6408,4032,2315,0,5252,3262,0,0
1,5772,3916,2042,0,1881,2644,0,0
0,6084,3982,3982,0,6084,3982,3982,0
3,5772,4032,2153,0,0,0,0,2
1,6408,2936,2668,0,6408,950,0,0
0,6408,1272,0,1,6310,2606,1798,1
1,6408,3592,1368,0,6408,1616,0,0
1,6408,1452,4032,0,6408,2376,0,0
1,6408,3510,3220,0,3865,2224,0,0
1,5992,0,0,2,6408,1322,0,1
2,6177,1725,0,1,3310,0,0,2
0,6408,3651,0,1,6408,2494,2238,1
1,6408,3102,4032,0,6408,505,0,0
1,6408,1388,4032,0,4882,1352,0,0
1,6408,3410,3800,0,5832,2599,0,0
0,5507,2358,0,1,5507,723,1630,1
1,6408,391,3743,0,2135,4032,0,0
1,6408,2988,1063,0,6408,23,0,0
0,6408,4032,0,1,5428,1328,1435,1
0,6408,4032,0,1,6408,3856,2150,1
0,6408,2836,0,1,5931,426,1920,1
0,6408,992,0,1,6408,403,3677,1
1,6408,1175,4032,0,6408,4032,0,0
0,6408,4032,0,1,6408,755,3758,1
0,0,0,0,3,6408,3388,3371,1
3,6134,2796,4032,0,0,0,0,2
0,0,0,0,3,6134,2422,3840,1
0,2537,2944,0,1,6408,1974,1215,1
1,6408,1570,2648,0,6249,1824,0,0
0,0,0,0,3,6134,3549,3731,1
1,6408,2842,1513,0,6408,929,0,0
1,6408,3262,1738,0,6408,3999,0,0
0,6408,4032,0,1,6408,3513,298,1
1,6408,607,1108,0,6408,241,0,0
0,6408,3819,0,1,6408,4032,1604,1
1,6408,3022,884,0,6408,2547,0,0
0,0,0,0,3,6408,4032,3705,1
0,6408,4032,0,1,6408,4032,194,1
0,6408,3678,0,1,6408,963,3060,1
1,6408,2037,2494,0,6408,2921,0,0
0,6196,951,0,1,6249,378,3522,1
0,6408,4032,0,1,6408,4032,1550,1
0,6408,3276,0,1,6408,93,2578,1
0,6408,2370,0,1,6408,376,1824,1
2,4884,1376,0,1,1974,0,0,2
0,6358,3982,3982,0,6358,3982,3982,0
1,4406,1278,1676,0,4406,44,0,2
1,4625,2249,1663,0,4625,1881,0,0
1,6136,2871,3373,0,6136,3760,0,0
1,6090,1136,4032,0,6408,4032,0,0
1,4510,1783,1789,0,4510,1734,0,0
0,6408,4032,0,1,6408,2780,1781,1
0,0,0,0,3,5817,2308,3916,1
1,4812,1848,1910,0,4812,1845,0,0
1,6408,2898,851,0,6408,3299,0,0
2,1657,229,0,1,2362,0,0,2
1,4770,1163,2162,0,4770,1383,0,0
0,6408,3916,0,1,5832,2681,2592,1
1,5353,2004,1237,0,5353,2035,0,0
1,6408,4032,3609,0,6408,2657,0,0
1,6408,3256,3885,0,6134,3484,0,0
1,5080,459,1504,0,5080,1994,0,0
0,6408,1476,0,1,6408,3642,3800,1
1,6408,3955,4032,0,6276,3652,0,0
0,6134,3263,0,1,6134,2811,3784,1
1,4806,929,739,0,4806,1808,0,0
1,6408,4032,3516,0,6408,405,0,0
0,2995,3751,0,1,6408,3611,2977,1
0,0,0,0,3,6408,3955,2665,1
0,6408,638,0,1,6408,2152,3588,1
2,5868,1967,0,1,5840,0,0,2
1,1206,0,0,2,3570,1923,0,1
2,4755,1771,0,1,4720,0,0,2
1,6408,4032,866,0,5727,2547,0,0
0,6408,4032,0,1,6408,468,4032,1
0,6408,1018,0,1,6408,2200,4032,1
1,3410,0,0,2,6072,2812,0,1
0,6408,4032,0,1,6408,2451,4032,1
1,6408,531,1617,0,6261,3778,0,0
2,764,608,0,1,2442,0,0,2
2,4498,3695,0,1,5652,0,0,2
1,0,0,0,3,5695,2684,0,1
1,6408,4032,1780,0,6408,4032,0,0
1,4084,0,0,2,4229,2075,0,1
1,603,0,0,2,3776,2486,0,1
0,6408,1801,0,1,6408,2986,683,1
0,6408,4032,0,1,6331,2019,1060,1
0,6408,4032,0,1,6408,4032,2427,1
0,6408,4032,0,1,6408,3885,1276,1
0,6408,406,0,1,6408,2155,2044,1
1,0,0,0,3,4935,4032,0,1
1,6408,1317,788,0,6408,2464,0,0
1,5138,0,0,2,3439,512,0,1
1,0,0,0,3,6100,3820,0,1
3,6408,3954,2080,0,0,0,0,2
0,5832,1098,0,1,6408,4032,2157,1
2,5832,2366,1186,0,4347,0,0,2
1,5832,2647,3591,0,6408,4032,0,0
0,4466,579,0,1,6408,2065,1800,1
0,5832,581,0,1,6408,2299,2504,1
1,5832,1963,3668,0,6408,3871,0,0
0,5832,2169,0,1,6408,2557,1679,1
1,5832,3569,3314,0,5787,2661,0,0
2,5832,1710,1694,0,1698,0,0,2
0,5832,3556,0,1,6408,4032,649,1
1,0,0,0,3,5652,4032,0,1
1,5832,1589,3244,0,4315,200,0,0
1,5832,1431,1916,0,6408,2045,0,0
1,5832,674,2357,0,6408,3924,0,0
0,5832,2174,0,1,6408,4032,3661,1
1,5832,1412,3668,0,6056,1441,0,0
0,5832,1734,0,1,6254,3354,2756,1
0,5832,139,0,1,6254,979,390,1
0,5062,1240,0,1,5638,2491,426,1
0,5832,1063,0,1,6408,2709,728,1
2,5755,3384,0,1,5976,0,0,2
1,5832,3552,2550,0,6408,3615,0,0
2,0,0,0,3,5193,0,0,2
0,4678,2230,0,1,5254,2556,930,1
0,0,0,0,3,6408,3924,2188,1
1,5832,3668,400,0,6408,3924,0,0
0,5033,1453,0,1,5609,1181,321,1
1,5832,2771,1755,0,159,3885,0,0
1,5832,218,2316,0,6408,1249,0,0
1,5832,3028,1096,0,6184,2213,0,0
3,5832,3125,1963,0,0,0,0,2
1,5832,3360,2410,0,6408,4032,0,0
3,5832,1797,3224,0,0,0,0,2
0,0,0,0,3,6408,3708,658,1
0,5832,2290,0,1,6408,2924,990,1
0,5832,1903,0,1,5909,3076,415,1
0,5832,1975,0,1,5832,1310,3020,1
2,5832,1855,2379,0,6408,0,0,0
1,5832,1862,808,0,6408,3030,0,0
0,5832,3112,0,1,6408,1884,3924,1
1,5832,3133,1480,0,6408,818,0,0
0,5832,2562,0,1,6408,3473,3322,1
0,5832,3668,0,1,6408,374,1118,1
1,5832,3668,1902,0,6408,3801,0,0
2,4449,3668,0,1,6408,0,0,2
1,5832,2375,3552,0,4140,3087,0,0
1,5832,1847,1767,0,6408,3494,0,0
0,5832,3167,0,1,6408,1666,3414,1
3,6408,4032,1932,0,0,0,0,2
1,6408,4032,2085,0,6408,2616,0,0
0,6152,3437,0,1,6408,3185,3430,1
1,4317,2616,2029,0,6408,3252,0,0
3,6408,4032,0,1,0,0,0,2
1,6408,4032,2730,0,6408,3954,0,0
0,5134,3190,0,1,6408,3637,3021,1
0,5828,2972,0,1,6408,2692,3954,1
0,5373,4032,0,1,6408,2875,4032,1
2,0,0,0,3,4246,0,0,2
1,5718,4032,1112,0,6408,4032,0,0
0,6090,4032,0,1,6408,3579,3801,1
0,3040,504,0,1,6330,3020,2086,1
0,4303,3379,0,1,6408,3955,3483,1
0,6408,3250,0,1,6408,544,3266,1
0,6408,4032,0,1,6408,2929,4032,1
0,6362,4032,0,1,6408,3877,2158,1
1,6408,2051,1482,0,6408,3887,0,0
1,5373,1534,4032,0,5242,1870,0,0
1,4596,726,2219,0,3192,3524,0,0
0,5145,2876,0,1,6408,2717,3646,1
3,4376,2952,0,1,0,0,0,2
0,227,3459,0,1,6408,938,4032,1
1,6408,1572,2950,0,6177,4032,0,0
1,4049,0,0,2,6408,1627,0,1
0,6408,3724,0,1,6408,956,4032,1
3,6408,3672,3524,0,0,0,0,2
1,6408,3986,3608,0,3999,3878,0,0
0,6392,912,0,1,6392,3728,234,1
1,6408,3760,3180,0,6331,3187,0,0
1,6408,3147,3524,0,6408,3145,0,0
1,6408,1537,1732,0,6408,2428,0,0
1,6408,1438,1731,0,6408,3196,0,0
1,6408,2174,3190,0,344,1582,0,2
0,6408,1284,0,1,6331,1581,478,1
1,6408,1770,3878,0,6408,4032,0,0
0,5034,401,0,1,5166,2790,462,1
1,6408,2757,1121,0,5028,1236,0,0
1,451,0,0,2,3216,1728,0,1
1,0,0,0,3,5640,4032,0,1
1,4722,0,0,2,4864,96,0,1
0,6408,3608,0,1,5640,3472,2468,1
2,0,0,0,3,1374,0,0,2
1,6408,2939,3890,0,6408,4032,0,0
1,0,0,0,3,5343,395,0,1
1,6408,4032,1044,0,6408,1552,0,0
1,6408,4032,954,0,6408,4032,0,0
2,6408,3328,466,0,6084,0,0,2
0,6408,4032,0,1,6408,4032,3615,1
2,6408,3396,1025,0,5453,0,0,2
1,6408,3377,2145,0,4274,3057,0,0
1,0,0,0,3,4847,1584,0,1
1,6408,3427,1326,0,6408,535,0,0
0,6408,2868,0,1,6239,3695,2727,1
2,0,0,0,3,4501,0,0,2
0,6408,4032,0,1,6408,2549,1531,1
2,547,1380,0,1,247,0,0,2
0,6408,2276,0,1,6408,2840,4032,1
3,858,4032,0,1,0,0,0,2
2,3378,222,0,1,3154,0,0,2
1,6408,1629,3122,0,6408,2876,0,0
1,6330,2420,535,0,2588,2267,0,0
0,6134,1876,0,1,6316,3548,3869,1
1,6408,2369,3077,0,4724,2298,0,0
1,5617,744,1854,0,5617,2717,0,0
1,3664,1161,1336,0,6408,501,0,0
2,6071,3358,0,1,6022,0,0,2
0,6100,3743,0,1,6408,3372,3637,1
1,5373,2155,1523,0,6408,1991,0,0
2,6109,1358,0,1,6366,0,0,2
1,2698,765,4032,0,3136,3955,0,0
0,4394,3739,0,1,5832,2624,1698,1
1,6408,3714,1016,0,6408,1077,0,0
3,2088,3196,0,1,0,0,0,2
0,5234,0,0,2,6408,1494,3637,1
2,2838,1476,0,1,1601,0,0,2
0,4827,1774,0,1,5200,911,238,1
0,6408,3632,0,1,6408,2831,3954,1
2,5242,2346,0,1,646,0,0,2
2,3911,757,0,1,5709,0,0,2
2,2351,3695,0,1,2601,0,0,2
0,3837,3334,0,1,5942,3093,862,1
1,6152,4032,1101,0,1965,275,0,2
0,6408,3890,0,1,6408,3834,3569,1
1,6408,2912,685,0,6408,3521,0,0
0,6369,2493,0,1,5242,3920,378,1
1,6408,1512,4032,0,6408,4032,0,0
0,6408,4032,0,1,6408,2780,1451,1
1,6060,0,0,2,6013,1864,0,1
2,6408,3434,0,1,4163,0,0,2
0,4851,202,0,1,6408,1459,3290,1
0,6408,2972,0,1,6408,2289,3916,1
0,6408,3200,0,1,6408,3920,91,1
1,6408,1612,4032,0,6254,3920,0,0
1,5984,0,0,2,3363,651,0,1
1,5028,0,0,2,6408,1199,0,1
1,6408,1080,3360,0,6408,3762,0,0
1,4003,0,0,2,4394,1826,0,1
1,6134,4032,2325,0,6408,4032,0,0
